,DFCAd,Participant,Frequence,TypeDistractor,Distance
11935,0.599997125831,KM,F8,Ts,22.5
11936,1.17546493248,KM,F8,Ts,22.5
11937,1.31128771501,KM,F8,Ts,22.5
11938,0.699737710056,KM,F8,Ts,22.5
11939,0.0306394670715,KM,F8,Ts,22.5
11940,-0.0942003072172,KM,F8,Ts,22.5
11941,-0.00567478334145,KM,F8,Ts,22.5
11942,0.336945745162,KM,F8,Ts,22.5
11943,-0.577907571156,KM,F8,Ts,22.5
11944,-0.187279815926,KM,F8,Ts,22.5
11945,0.221250552889,KM,F8,Ts,22.5
11946,-0.930109263391,KM,F8,Ts,22.5
11947,-0.309893759955,KM,F8,Ts,22.5
11948,-0.291727232433,KM,F8,Ts,22.5
11949,-1.59626009751,KM,F8,Ts,22.5
11950,0.00113431396866,KM,F8,Ts,22.5
11951,-1.25062629229,KM,F8,Ts,22.5
11952,-1.00056791511,KM,F8,Ts,22.5
11953,-0.871019390302,KM,F8,Ts,22.5
11954,-0.1169013009,KM,F8,Ts,22.5
11955,-0.339415457429,KM,F8,Ts,22.5
11956,0.747773034946,KM,F8,Ts,22.5
11957,1.01531873422,KM,F8,Ts,22.5
11958,-0.062486537224,KM,F8,Ts,22.5
11959,0.793130114759,KM,F8,Ts,22.5
11960,-0.112453962234,KM,F8,Ts,22.5
11961,0.509582482643,KM,F8,Ts,22.5
11962,0.280366942692,KM,F8,Ts,22.5
11963,0.611677447445,KM,F8,Ts,22.5
11964,-0.139710468198,KM,F8,Ts,22.5
11965,-0.44187271116,KM,F8,Ts,22.5
11966,-0.496411014407,KM,F8,Ts,22.5
11967,0.61621454482,KM,F8,Ts,22.5
11968,0.475546521451,KM,F8,Ts,22.5
11969,0.468739074838,KM,F8,Ts,22.5
11970,0.573110540117,KM,F8,Ts,22.5
11971,1.09917898844,KM,F8,Ts,22.5
11972,-1.39447363889,KM,F8,Ts,22.5
11973,1.14676847334,KM,F8,Ts,22.5
11974,0.0215411267901,KM,F8,Ts,22.5
11975,0.663851682436,KM,F8,Ts,22.5
11976,0.0079157515844,KM,F8,Ts,22.5
11977,-0.228301481676,KM,F8,Ts,22.5
11978,-0.923746639601,KM,F8,Ts,22.5
11979,-0.871455747049,KM,F8,Ts,22.5
11980,-0.494138511317,KM,F8,Ts,22.5
11981,-0.50777362507,KM,F8,Ts,22.5
11982,-0.846448022652,KM,F8,Ts,22.5
11983,-0.926020217487,KM,F8,Ts,22.5
11984,-0.969219140844,KM,F8,Ts,22.5
11985,-0.416877239524,KM,F8,Ts,22.5
11986,-1.18069096285,KM,F8,Ts,22.5
11987,-0.564589031095,KM,F8,Ts,22.5
11988,0.343921134086,KM,F8,Ts,22.5
11989,0.0646862462665,KM,F8,Ts,22.5
11990,-0.255562476808,KM,F8,Ts,22.5
11991,-0.0465885905748,KM,F8,Ts,22.5
11992,-1.15112806598,KM,F8,Ts,22.5
11993,-0.4077881748,KM,F8,Ts,22.5
11994,-0.596407342712,KM,F8,Ts,22.5
11995,-0.0579442280703,KM,F8,Ts,22.5
11996,-0.496411014407,KM,F8,Ts,22.5
11997,-0.266921527719,KM,F8,Ts,22.5
11998,-0.889643577208,KM,F8,Ts,22.5
11999,0.309875111827,KM,F8,Ts,22.5
12000,-0.63049970481,KM,F8,Ts,22.5
12001,-0.271465197663,KM,F8,Ts,22.5
12002,-0.957850830564,KM,F8,Ts,22.5
12003,-1.27848090983,KM,F8,Ts,22.5
12004,-0.660047499941,KM,F8,Ts,22.5
12005,-0.803254366482,KM,F8,Ts,22.5
12006,-0.769155484738,KM,F8,Ts,22.5
12007,-0.337351557278,KM,F8,Ts,22.5
12008,-1.01241982335,KM,F8,Ts,22.5
12009,-0.282824495978,KM,F8,Ts,22.5
12010,-0.448689795455,KM,F8,Ts,22.5
12011,-0.503228561791,KM,F8,Ts,22.5
12012,-1.16022426525,KM,F8,Ts,22.5
12013,-0.862361956065,KM,F8,Ts,22.5
12014,0.0669569613293,KM,F8,Ts,22.5
12015,0.362078187681,KM,F8,Ts,22.5
12016,0.155508445505,KM,F8,Ts,22.5
12017,-0.248747131542,KM,F8,Ts,22.5
12018,-0.594134566653,KM,F8,Ts,22.5
12019,-0.269193359157,KM,F8,Ts,22.5
12020,0.661583346579,KM,F8,Ts,22.5
12021,-0.062486537224,KM,F8,Ts,22.5
12022,-0.675958261233,KM,F8,Ts,22.5
12023,0.0192702508254,KM,F8,Ts,22.5
12024,-0.187411935917,KM,F8,Ts,22.5
12025,0.264477312585,KM,F8,Ts,22.5
12026,0.209995346013,KM,F8,Ts,22.5
12027,-0.375977287231,KM,F8,Ts,22.5
12028,-0.303271674988,KM,F8,Ts,22.5
12029,1.01078531266,KM,F8,Ts,22.5
12030,-1.71747925416,KM,F8,Ts,22.5
12031,0.0510617857763,KM,F8,Ts,22.5
12032,0.00110295676106,KM,F8,Ts,22.5
12033,0.598065919954,KM,F8,Ts,22.5
12034,-0.691869306426,KM,F8,Ts,22.5
12035,0.216805863666,KM,F8,Ts,22.5
12036,0.109505261659,KM,F8,Ts,33.75
12037,-0.352544257002,KM,F8,Ts,33.75
12038,0.39236383075,KM,F8,Ts,33.75
12039,0.905478414605,KM,F8,Ts,33.75
12040,-0.18488008732,KM,F8,Ts,33.75
12041,0.102714138633,KM,F8,Ts,33.75
12042,-0.56561274675,KM,F8,Ts,33.75
12043,-0.542941270997,KM,F8,Ts,33.75
12044,-0.132781417333,KM,F8,Ts,33.75
12045,-0.325351155636,KM,F8,Ts,33.75
12046,-0.209799077196,KM,F8,Ts,33.75
12047,0.0506450464565,KM,F8,Ts,33.75
12048,-0.556544027114,KM,F8,Ts,33.75
12049,0.381053506774,KM,F8,Ts,33.75
12050,0.340333518677,KM,F8,Ts,33.75
12051,-0.266438460776,KM,F8,Ts,33.75
12052,-0.243781825942,KM,F8,Ts,33.75
12053,-0.307223339721,KM,F8,Ts,33.75
12054,-0.511203023493,KM,F8,Ts,33.75
12055,-0.391070625584,KM,F8,Ts,33.75
12056,-0.187145390565,KM,F8,Ts,33.75
12057,0.0891315469606,KM,F8,Ts,33.75
12058,-0.769703538176,KM,F8,Ts,33.75
12059,-0.799190210193,KM,F8,Ts,33.75
12060,-0.135046444601,KM,F8,Ts,33.75
12061,-3.26010380036,KM,F8,Ts,33.75
12062,0.351645068164,KM,F8,Ts,33.75
12063,-0.454532914454,KM,F8,Ts,33.75
12064,-0.234719500347,KM,F8,Ts,33.75
12065,-0.198472085378,KM,F8,Ts,33.75
12066,1.20575362852,KM,F8,Ts,33.75
12067,0.107241566803,KM,F8,Ts,33.75
12068,-0.327617184397,KM,F8,Ts,33.75
12069,-0.946648662981,KM,F8,Ts,33.75
12070,-1.20990441197,KM,F8,Ts,33.75
12071,0.295083945125,KM,F8,Ts,33.75
12072,-0.395603354622,KM,F8,Ts,33.75
12073,0.882890217438,KM,F8,Ts,33.75
12074,0.778965047529,KM,F8,Ts,33.75
12075,-0.139576535359,KM,F8,Ts,33.75
12076,1.35240159914,KM,F8,Ts,33.75
12077,-1.33930663216,KM,F8,Ts,33.75
12078,0.853523290727,KM,F8,Ts,33.75
12079,0.39236383075,KM,F8,Ts,33.75
12080,0.462480163278,KM,F8,Ts,33.75
12081,-1.96170026065,KM,F8,Ts,33.75
12082,0.331284035378,KM,F8,Ts,33.75
12083,-2.52317853372,KM,F8,Ts,33.75
12084,-0.0557777251583,KM,F8,Ts,33.75
12085,0.623018477122,KM,F8,Ts,33.75
12086,0.118559912726,KM,F8,Ts,33.75
12087,-0.137311483946,KM,F8,Ts,33.75
12088,0.684049339018,KM,F8,Ts,33.75
12089,0.670487839523,KM,F8,Ts,33.75
12090,0.229462558727,KM,F8,Ts,33.75
12091,-0.552009731907,KM,F8,Ts,33.75
12092,0.0280042188866,KM,F8,Ts,33.75
12093,0.684049339018,KM,F8,Ts,33.75
12094,0.618497253221,KM,F8,Ts,33.75
12095,0.467003340776,KM,F8,Ts,33.75
12096,0.263406051525,KM,F8,Ts,33.75
12097,0.326759212645,KM,F8,Ts,33.75
12098,0.713430784331,KM,F8,Ts,33.75
12099,-0.169023298815,KM,F8,Ts,33.75
12100,-0.207533655114,KM,F8,Ts,33.75
12101,0.175146803777,KM,F8,Ts,33.75
12102,-0.590552610868,KM,F8,Ts,33.75
12103,-0.59281993539,KM,F8,Ts,33.75
12104,0.964200567438,KM,F8,Ts,33.75
12105,0.000833566120097,KM,F8,Ts,33.75
12106,-0.717539006924,KM,F8,Ts,33.75
12107,0.227199553372,KM,F8,Ts,33.75
12108,-0.354810423079,KM,F8,Ts,33.75
12109,-1.33476573706,KM,F8,Ts,33.75
12110,-2.3458339895,KM,F8,Ts,33.75
12111,0.252091885299,KM,F8,Ts,33.75
12112,0.0393247903319,KM,F8,Ts,33.75
12113,-1.03514325116,KM,F8,Ts,33.75
12114,0.356169593005,KM,F8,Ts,33.75
12115,-0.243781825942,KM,F8,Ts,33.75
12116,0.0551730604215,KM,F8,Ts,33.75
12117,0.427403439795,KM,F8,Ts,33.75
12118,1.07830229075,KM,F8,Ts,33.75
12119,-0.832248873831,KM,F8,Ts,33.75
12120,0.235074111702,KM,F8,Ts,33.75
12121,0.291651545704,KM,F8,Ts,33.75
12122,0.753004679457,KM,F8,Ts,33.75
12123,0.762044919318,KM,F8,Ts,33.75
12124,0.210177448814,KM,F8,Ts,33.75
12125,-0.0660524068695,KM,F8,Ts,33.75
12126,0.221494309044,KM,F8,Ts,33.75
12127,-1.21351201255,KM,F8,Ts,33.75
12128,0.608329278513,KM,F8,Ts,33.75
12129,-0.766462538938,KM,F8,Ts,33.75
12130,-0.544213112279,KM,F8,Ts,33.75
12131,-0.845860870136,KM,F8,Ts,33.75
12132,-0.324332271515,KM,F8,Ts,33.75
12133,0.0652932764481,KM,F8,Ts,33.75
12134,0.502046134502,KM,F8,Ts,33.75
12135,-0.839054828159,KM,F8,Ts,33.75
12136,0.00641931088146,KM,F8,Ts,33.75
12137,-0.693880453135,KM,F8,Ts,33.75
12138,-0.274476997343,KM,F8,Ts,33.75
12139,-0.113618737155,KM,F8,Ts,33.75
12140,-0.473930710469,KM,F8,Ts,33.75
12141,-0.44672741282,KM,F8,Ts,33.75
12142,-0.551015181722,KM,F8,Ts,33.75
12143,-0.60089993606,KM,F8,Ts,33.75
12144,-0.303936264785,KM,F8,Ts,33.75
12145,0.0403860873916,KM,F8,Ts,33.75
12146,-0.201970181089,KM,F8,Ts,33.75
12147,-1.17038020808,KM,F8,Ts,33.75
12148,-0.380992646987,KM,F8,Ts,33.75
12149,-0.623576505387,KM,F8,Ts,33.75
12150,-0.437659996922,KM,F8,Ts,33.75
12151,-0.480731779963,KM,F8,Ts,33.75
12152,0.0426504397429,KM,F8,Ts,33.75
12153,-0.242753804163,KM,F8,Ts,33.75
12154,-0.204235838748,KM,F8,Ts,33.75
12155,-0.281275118063,KM,F8,Ts,33.75
12156,-1.23621420843,KM,F8,Ts,33.75
12157,-0.451261186532,KM,F8,Ts,33.75
12158,-0.392325562523,KM,F8,Ts,33.75
12159,-0.233690450956,KM,F8,Ts,33.75
12160,-0.678004504742,KM,F8,Ts,33.75
12161,-0.650789761784,KM,F8,Ts,33.75
12162,-1.84492706193,KM,F8,Ts,33.75
12163,-0.698416530202,KM,F8,Ts,33.75
12164,-0.641718510544,KM,F8,Ts,33.75
12165,-0.759657531373,KM,F8,Ts,33.75
12166,-1.13860088716,KM,F8,Ts,33.75
12167,-0.414992227025,KM,F8,Ts,33.75
12168,-0.829980241899,KM,F8,Ts,33.75
12169,-1.12498170545,KM,F8,Ts,33.75
12170,-1.15903025368,KM,F8,Ts,33.75
12171,-0.807294460923,KM,F8,Ts,33.75
12172,-1.09774429924,KM,F8,Ts,33.75
12173,-0.829980241899,KM,F8,Ts,33.75
12174,0.0109483755442,KM,F8,Ts,33.75
12175,-1.46555284089,KM,F8,Ts,33.75
12176,-0.34246282617,KM,F8,Ts,33.75
12177,0.0200063563871,KM,F8,Ts,33.75
12178,-0.845860870136,KM,F8,Ts,33.75
12179,-0.36966001043,KM,F8,Ts,33.75
12180,-0.811831538644,KM,F8,Ts,33.75
12181,-0.204235838748,KM,F8,Ts,33.75
12182,0.178488516383,KM,F8,Ts,33.75
12183,-0.39912544539,KM,F8,Ts,33.75
12184,-0.84812957024,KM,F8,Ts,33.75
12185,0.420616999545,KM,F8,Ts,33.75
12186,-1.43148744898,KM,F8,Ts,33.75
12187,-0.553282559478,KM,F8,Ts,33.75
12188,-0.467129738817,KM,F8,Ts,33.75
12189,-0.637182947006,KM,F8,Ts,33.75
12190,-0.814100092243,KM,F8,Ts,33.75
12191,-0.26088106628,KM,F8,Ts,33.75
12192,-1.09320485628,KM,F8,Ts,33.75
12193,0.128686527731,KM,F8,Ts,33.75
12194,0.0607648091737,KM,F8,Ts,33.75
12195,-0.469396718485,KM,F8,Ts,33.75
12196,0.457030930371,KM,F8,Ts,45.0
12197,-0.21447626987,KM,F8,Ts,45.0
12198,-0.616287216751,KM,F8,Ts,45.0
12199,-0.668242689762,KM,F8,Ts,45.0
12200,-0.73602268759,KM,F8,Ts,45.0
12201,-0.496594597732,KM,F8,Ts,45.0
12202,-0.636616662768,KM,F8,Ts,45.0
12203,-0.962051759986,KM,F8,Ts,45.0
12204,-0.835457541188,KM,F8,Ts,45.0
12205,0.650524171892,KM,F8,Ts,45.0
12206,-1.45527794385,KM,F8,Ts,45.0
12207,-0.331806992981,KM,F8,Ts,45.0
12208,-1.32399078362,KM,F8,Ts,45.0
12209,-0.449181299347,KM,F8,Ts,45.0
12210,-1.39868333684,KM,F8,Ts,45.0
12211,-0.390488758295,KM,F8,Ts,45.0
12212,-0.392745965233,KM,F8,Ts,45.0
12213,-0.512400564299,KM,F8,Ts,45.0
12214,1.13138620669,KM,F8,Ts,45.0
12215,-0.769917723803,KM,F8,Ts,45.0
12216,-2.98370100305,KM,F8,Ts,45.0
12217,-0.530465460201,KM,F8,Ts,45.0
12218,-1.00049101553,KM,F8,Ts,45.0
12219,-0.239292548181,KM,F8,Ts,45.0
12220,-0.704390342852,KM,F8,Ts,45.0
12221,0.445777075721,KM,F8,Ts,45.0
12222,0.144004586914,KM,F8,Ts,45.0
12223,-0.399517681624,KM,F8,Ts,45.0
12224,-0.257341997349,KM,F8,Ts,45.0
12225,-1.02988848854,KM,F8,Ts,45.0
12226,-0.790256344089,KM,F8,Ts,45.0
12227,-0.216732212943,KM,F8,Ts,45.0
12228,-0.354375619825,KM,F8,Ts,45.0
12229,-0.790256344089,KM,F8,Ts,45.0
12230,-0.115231179458,KM,F8,Ts,45.0
12231,-1.07285827601,KM,F8,Ts,45.0
12232,-0.889706675262,KM,F8,Ts,45.0
12233,0.0425915804128,KM,F8,Ts,45.0
12234,0.265653223039,KM,F8,Ts,45.0
12235,-0.200940957601,KM,F8,Ts,45.0
12236,0.0989364910219,KM,F8,Ts,45.0
12237,-0.711168455792,KM,F8,Ts,45.0
12238,0.0245589272532,KM,F8,Ts,45.0
12239,0.637029169973,KM,F8,Ts,45.0
12240,0.229614581651,KM,F8,Ts,45.0
12241,0.486288787092,KM,F8,Ts,45.0
12242,-0.742801427539,KM,F8,Ts,45.0
12243,0.0741460652096,KM,F8,Ts,45.0
12244,0.263400942045,KM,F8,Ts,45.0
12245,-0.0949350286145,KM,F8,Ts,45.0
12246,-0.194173524311,KM,F8,Ts,45.0
12247,0.481787782341,KM,F8,Ts,45.0
12248,-0.218988172482,KM,F8,Ts,45.0
12249,0.490789717535,KM,F8,Ts,45.0
12250,1.11791657543,KM,F8,Ts,45.0
12251,-0.334063783247,KM,F8,Ts,45.0
12252,-2.25292147741,KM,F8,Ts,45.0
12253,0.12372480937,KM,F8,Ts,45.0
12254,-0.200940957601,KM,F8,Ts,45.0
12255,0.18681277568,KM,F8,Ts,45.0
12256,1.70090605858,KM,F8,Ts,45.0
12257,-0.282161697121,KM,F8,Ts,45.0
12258,-0.329550218834,KM,F8,Ts,45.0
12259,-0.052092082821,KM,F8,Ts,45.0
12260,-0.230268216929,KM,F8,Ts,45.0
12261,-0.399517681624,KM,F8,Ts,45.0
12262,-0.679538417501,KM,F8,Ts,45.0
12263,-0.6140284656,KM,F8,Ts,45.0
12264,-0.790256344089,KM,F8,Ts,45.0
12265,0.648275052531,KM,F8,Ts,45.0
12266,0.134991527681,KM,F8,Ts,45.0
12267,0.702248641423,KM,F8,Ts,45.0
12268,-0.973356998859,KM,F8,Ts,45.0
12269,-0.702131001837,KM,F8,Ts,45.0
12270,-0.180639104337,KM,F8,Ts,45.0
12271,-1.04571887764,KM,F8,Ts,45.0
12272,-0.83319734229,KM,F8,Ts,45.0
12273,0.11696456843,KM,F8,Ts,45.0
12274,-0.73376313738,KM,F8,Ts,45.0
12275,-0.523691007679,KM,F8,Ts,45.0
12276,-0.455954203577,KM,F8,Ts,45.0
12277,-0.634357774567,KM,F8,Ts,45.0
12278,-5.22781354858,KM,F8,Ts,45.0
12279,-0.340834250684,KM,F8,Ts,45.0
12280,0.730816604773,KM,F8,Ts,45.0
12281,0.688045661917,KM,F8,Ts,45.0
12282,0.214884785486,KM,F8,Ts,45.0
12283,0.886086410898,KM,F8,Ts,45.0
12284,1.59823866351,KM,F8,Ts,45.0
12285,0.0863244203322,KM,F8,Ts,45.0
12286,-0.0626017575587,KM,F8,Ts,45.0
12287,0.404241914466,KM,F8,Ts,45.0
12288,-0.451035537719,KM,F8,Ts,45.0
12289,-0.353884541602,KM,F8,Ts,45.0
12290,-0.480412199416,KM,F8,Ts,45.0
12291,-0.414883093113,KM,F8,Ts,45.0
12292,0.199099596905,KM,F8,Ts,45.0
12293,-0.880628597927,KM,F8,Ts,45.0
12294,-0.0580878072943,KM,F8,Ts,45.0
12295,-0.932666071111,KM,F8,Ts,45.0
12296,-0.378734478198,KM,F8,Ts,45.0
12297,-0.654463060871,KM,F8,Ts,45.0
12298,-0.338071899166,KM,F8,Ts,45.0
12299,0.228414289379,KM,F8,Ts,45.0
12300,0.0231522711114,KM,F8,Ts,45.0
12301,-0.0964584245039,KM,F8,Ts,45.0
12302,-0.738128093581,KM,F8,Ts,45.0
12303,-0.349366567933,KM,F8,Ts,45.0
12304,-0.512051393555,KM,F8,Ts,45.0
12305,0.00961371543496,KM,F8,Ts,45.0
12306,-0.862530281553,KM,F8,Ts,45.0
12307,-0.573077939227,KM,F8,Ts,45.0
12308,-1.77750614372,KM,F8,Ts,45.0
12309,0.284780653606,KM,F8,Ts,45.0
12310,-0.193533984148,KM,F8,Ts,45.0
12311,-0.582119809843,KM,F8,Ts,45.0
12312,-0.853481449365,KM,F8,Ts,45.0
12313,-0.950767724903,KM,F8,Ts,45.0
12314,-0.645419353023,KM,F8,Ts,45.0
12315,-0.828598285854,KM,F8,Ts,45.0
12316,-1.21333571815,KM,F8,Ts,45.0
12317,-0.247728295221,KM,F8,Ts,45.0
12318,-0.249986585523,KM,F8,Ts,45.0
12319,0.0885803304526,KM,F8,Ts,45.0
12320,0.106627017329,KM,F8,Ts,45.0
12321,-0.349366567933,KM,F8,Ts,45.0
12322,-0.654463060871,KM,F8,Ts,45.0
12323,-1.00281471649,KM,F8,Ts,45.0
12324,-0.182244632882,KM,F8,Ts,45.0
12325,-1.58483731789,KM,F8,Ts,45.0
12326,-0.735866623384,KM,F8,Ts,45.0
12327,-1.02770922249,KM,F8,Ts,45.0
12328,-0.417142508995,KM,F8,Ts,45.0
12329,-0.0445463417515,KM,F8,Ts,45.0
12330,-0.353884541602,KM,F8,Ts,45.0
12331,2.14496865751,KM,F8,Ts,45.0
12332,-0.681595548639,KM,F8,Ts,45.0
12333,-0.317742453149,KM,F8,Ts,45.0
12334,-1.14994140651,KM,F8,Ts,45.0
12335,-1.39678111023,KM,F8,Ts,45.0
12336,-0.758481953326,KM,F8,Ts,45.0
12337,-0.790145750758,KM,F8,Ts,45.0
12338,-0.986973586763,KM,F8,Ts,45.0
12339,-1.63016392863,KM,F8,Ts,45.0
12340,-0.989236565718,KM,F8,Ts,45.0
12341,-0.738128093581,KM,F8,Ts,45.0
12342,-0.733605167167,KM,F8,Ts,45.0
12343,0.0118701820405,KM,F8,Ts,45.0
12344,-0.582119809843,KM,F8,Ts,45.0
12345,-0.930403424514,KM,F8,Ts,45.0
12346,-0.204823726226,KM,F8,Ts,45.0
12347,-1.5349833009,KM,F8,Ts,45.0
12348,-0.410364306234,KM,F8,Ts,45.0
12349,-0.30193151584,KM,F8,Ts,45.0
12350,-0.200307782552,KM,F8,Ts,45.0
12351,-0.14612134506,KM,F8,Ts,45.0
12352,-0.656724023422,KM,F8,Ts,45.0
12353,0.609239834942,KM,F8,Ts,45.0
12354,0.397481254624,KM,F8,Ts,45.0
12355,-0.351625547191,KM,F8,Ts,45.0
12356,0.0163830664806,KM,F8,Ts,45.0
12357,-0.767528475201,KM,F8,Ts,45.0
12358,-0.616028880174,KM,F8,Ts,45.0
12359,-0.105487475193,KM,F8,Ts,45.0
12360,-0.026491955319,KM,F8,Ts,45.0
12361,-0.365179740697,KM,F8,Ts,45.0
12362,-1.03449890841,KM,F8,Ts,45.0
12363,0.343390348116,KM,F8,Ts,45.0
12364,-2.59205594526,KM,F8,Ts,45.0
12365,-0.307881387132,KM,F8,Ts,56.25
12366,-0.510384425846,KM,F8,Ts,56.25
12367,0.0674620064729,KM,F8,Ts,56.25
12368,-0.769354956122,KM,F8,Ts,56.25
12369,0.280731905121,KM,F8,Ts,56.25
12370,-0.429365016783,KM,F8,Ts,56.25
12371,-0.379865051931,KM,F8,Ts,56.25
12372,-0.0987903166063,KM,F8,Ts,56.25
12373,-0.776113879615,KM,F8,Ts,56.25
12374,-0.33037419837,KM,F8,Ts,56.25
12375,-0.611692249482,KM,F8,Ts,56.25
12376,-0.197694258957,KM,F8,Ts,56.25
12377,-0.217929248309,KM,F8,Ts,56.25
12378,-1.22931424655,KM,F8,Ts,56.25
12379,-0.611692249482,KM,F8,Ts,56.25
12380,1.80371284212,KM,F8,Ts,56.25
12381,-0.776113879615,KM,F8,Ts,56.25
12382,-0.233668654778,KM,F8,Ts,56.25
12383,-1.07366109457,KM,F8,Ts,56.25
12384,-0.395614055837,KM,F8,Ts,56.25
12385,-0.319127555179,KM,F8,Ts,56.25
12386,0.042755740679,KM,F8,Ts,56.25
12387,0.6238120458,KM,F8,Ts,56.25
12388,-0.584673214194,KM,F8,Ts,56.25
12389,-0.622950952169,KM,F8,Ts,56.25
12390,-0.465370673252,KM,F8,Ts,56.25
12391,-0.474372831247,KM,F8,Ts,56.25
12392,0.666381651546,KM,F8,Ts,56.25
12393,-0.23591721851,KM,F8,Ts,56.25
12394,-0.577918864728,KM,F8,Ts,56.25
12395,0.35925805212,KM,F8,Ts,56.25
12396,-0.722046952355,KM,F8,Ts,56.25
12397,0.426545703667,KM,F8,Ts,56.25
12398,-0.609440563316,KM,F8,Ts,56.25
12399,-0.994736932996,KM,F8,Ts,56.25
12400,-0.0628346535853,KM,F8,Ts,56.25
12401,0.143811373175,KM,F8,Ts,56.25
12402,-0.514886207579,KM,F8,Ts,56.25
12403,-0.197694258957,KM,F8,Ts,56.25
12404,-0.834697847421,KM,F8,Ts,56.25
12405,-1.57699016845,KM,F8,Ts,56.25
12406,-0.37086603513,KM,F8,Ts,56.25
12407,0.567787432419,KM,F8,Ts,56.25
12408,0.392904252669,KM,F8,Ts,56.25
12409,-1.27218896042,KM,F8,Ts,56.25
12410,0.713423065008,KM,F8,Ts,56.25
12411,-0.143741969762,KM,F8,Ts,56.25
12412,1.1117585698,KM,F8,Ts,56.25
12413,0.760454756378,KM,F8,Ts,56.25
12414,0.632774723098,KM,F8,Ts,56.25
12415,-0.593679268445,KM,F8,Ts,56.25
12416,0.596921924273,KM,F8,Ts,56.25
12417,-0.420364348691,KM,F8,Ts,56.25
12418,-0.521639018329,KM,F8,Ts,56.25
12419,0.175242515918,KM,F8,Ts,56.25
12420,-0.0718230960112,KM,F8,Ts,56.25
12421,-0.375365505853,KM,F8,Ts,56.25
12422,0.789564714468,KM,F8,Ts,56.25
12423,0.0292785711259,KM,F8,Ts,56.25
12424,-0.0448587179472,KM,F8,Ts,56.25
12425,0.161772516379,KM,F8,Ts,56.25
12426,0.199935600149,KM,F8,Ts,56.25
12427,0.32336356149,KM,F8,Ts,56.25
12428,-0.807657618836,KM,F8,Ts,56.25
12429,0.0966571762542,KM,F8,Ts,56.25
12430,-0.541898443567,KM,F8,Ts,56.25
12431,-0.798644770191,KM,F8,Ts,56.25
12432,-1.69221039479,KM,F8,Ts,56.25
12433,-0.505882717857,KM,F8,Ts,56.25
12434,0.941770535957,KM,F8,Ts,56.25
12435,-0.496879523321,KM,F8,Ts,56.25
12436,-0.215680838843,KM,F8,Ts,56.25
12437,-0.436115713988,KM,F8,Ts,56.25
12438,1.13411550151,KM,F8,Ts,56.25
12439,-1.10298102322,KM,F8,Ts,56.25
12440,0.033771041203,KM,F8,Ts,56.25
12441,-3.61980403988,KM,F8,Ts,56.25
12442,0.213403508095,KM,F8,Ts,56.25
12443,-0.00441750573568,KM,F8,Ts,56.25
12444,0.724621970845,KM,F8,Ts,56.25
12445,-0.307881387132,KM,F8,Ts,56.25
12446,0.37496020202,KM,F8,Ts,56.25
12447,0.247070033205,KM,F8,Ts,56.25
12448,-0.0987903166063,KM,F8,Ts,56.25
12449,0.977568485822,KM,F8,Ts,56.25
12450,-0.207187270723,KM,F8,Ts,56.25
12451,-0.19593864106,KM,F8,Ts,56.25
12452,0.246873497795,KM,F8,Ts,56.25
12453,-0.236435909064,KM,F8,Ts,56.25
12454,0.527442802507,KM,F8,Ts,56.25
12455,0.0289337975961,KM,F8,Ts,56.25
12456,-0.00253673737494,KM,F8,Ts,56.25
12457,0.109840406375,KM,F8,Ts,56.25
12458,0.186228678928,KM,F8,Ts,56.25
12459,-0.351211019575,KM,F8,Ts,56.25
12460,0.251365123037,KM,F8,Ts,56.25
12461,-0.686805294074,KM,F8,Ts,56.25
12462,0.401787564616,KM,F8,Ts,56.25
12463,-0.285940813625,KM,F8,Ts,56.25
12464,-0.961875768101,KM,F8,Ts,56.25
12465,0.300767658513,KM,F8,Ts,56.25
12466,-0.328702295504,KM,F8,Ts,56.25
12467,-0.641736149706,KM,F8,Ts,56.25
12468,-0.150948847079,KM,F8,Ts,56.25
12469,0.231152174185,KM,F8,Ts,56.25
12470,0.0963577427696,KM,F8,Ts,56.25
12471,0.334445566169,KM,F8,Ts,56.25
12472,-0.477293690879,KM,F8,Ts,56.25
12473,-0.297193186159,KM,F8,Ts,56.25
12474,-0.0789810062272,KM,F8,Ts,56.25
12475,0.125569280806,KM,F8,Ts,56.25
12476,-0.66652331473,KM,F8,Ts,56.25
12477,-1.00473711833,KM,F8,Ts,56.25
12478,-0.941575107995,KM,F8,Ts,56.25
12479,-0.137453388379,KM,F8,Ts,56.25
12480,-0.333203892779,KM,F8,Ts,56.25
12481,-0.538103820362,KM,F8,Ts,56.25
12482,-1.12207207385,KM,F8,Ts,56.25
12483,-0.616951106068,KM,F8,Ts,56.25
12484,-1.14689853526,KM,F8,Ts,56.25
12485,-0.243186045241,KM,F8,Ts,56.25
12486,-0.522336976874,KM,F8,Ts,56.25
12487,-0.709342479155,KM,F8,Ts,56.25
12488,-1.35913000214,KM,F8,Ts,56.25
12489,-0.736389388087,KM,F8,Ts,56.25
12490,-0.610191918071,KM,F8,Ts,56.25
12491,-0.716103972904,KM,F8,Ts,56.25
12492,-0.815290349267,KM,F8,Ts,56.25
12493,-1.13787050651,KM,F8,Ts,56.25
12494,-0.364717137751,KM,F8,Ts,56.25
12495,-0.903233095821,KM,F8,Ts,56.25
12496,-0.977666098481,KM,F8,Ts,56.25
12497,-1.00699314366,KM,F8,Ts,56.25
12498,-0.92578663669,KM,F8,Ts,56.25
